Shipment Parcel Template,نموذج طرد الشحنة
Shipment Type,نوع الشحن
Shipment details,تفاصيل الشحنة
Shipping Address Details,تفاصيل عنوان الشحن
Shop by Category,تسوق حسب الاقسام
Shopify Integration will be removed from ERPNext in Version 14. Please install {0} app to continue using it.,ستتم إزالة Shopify Integration من ERPNext في الإصدار 14. يُرجى تثبيت تطبيق {0} لمتابعة استخدامه.
Shopify Order Id,Shopify رقم الطلب
Shortfall Percentage,نسبة النقص
Shortfall Repayment of {0},سداد النقص بمقدار {0}
Shortfall Repayment of {0}.||||Repayment against Loan: {1},سداد النقص في {0}. |||| السداد مقابل القرض: {1}
Show Absolute Values,إظهار القيم المطلقة
Show Barcode Field in Stock Transactions,إظهار حقل الرمز الشريطي في معاملات المخزون
Show Completed Orders,إظهار الطلبات المكتملة
Show Failed Jobs,إظهار الوظائف الفاشلة
Show Language Picker,إظهار منتقي اللغة
Show Leave Balances in Salary Slip,إظهار أرصدة الإجازات في قسيمة الراتب
Show Net Values in Party Account,إظهار القيم الصافية في حساب المجموعة
Show Remarks,إظهار الملاحظات
Show Saved,إظهار المحفوظة
Show link to document,إظهار ارتباط الوثيقة
Sidebar,الشريط الجانبي
"Similar to the previous option, this unlinks any advance payments made against Purchase/Sales Orders.",على غرار الخيار السابق ، يؤدي هذا إلى إلغاء ربط أي مدفوعات مقدمة مقابل أوامر الشراء / المبيعات.
"Simple Python formula applied on Reading fields.<br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>|||Numeric eg. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>|||Value based eg.: <b>reading_value in (""A"", ""B"", ""C"")</b>","تم تطبيق صيغة Python البسيطة على حقول القراءة. <br> رقمية على سبيل المثال. 1: <b> قراءة_1 & GT. 0.2 وقراءة_1 & lt؛ 0.5 </b> <br> ||| رقمية مثل. 2: <b> يعني & GT. 3.5 </b> (يعني الحقول المأهولة) <br> ||| على أساس القيمة ، مثل: <b> reading_value in (""A""، ""B""، ""C"") </b>"
Simultaneous,متزامنة
Skill Assessment,تقييم المهارات
Sorry! We could not find what you were looking for.,آسف! لم نتمكن من العثور على ما كنت تبحث عنه.
"Sorry, something went wrong. Please refresh.",عذرا، هناك خطأ ما. نرجو التحديث.
Source and Rating,المصدر والتصنيف
South Africa VAT Account,حساب ضريبة القيمة المضافة في جنوب إفريقيا
South Africa VAT Settings,إعدادات ضريبة القيمة المضافة في جنوب إفريقيا
Spliting {} {} into {} row(s) as per Payment Terms,تقسيم {} {} إلى {} صف (صفوف) وفقًا لشروط الدفع
Stack Trace,تتبع المكدس
Stale Days should start from 1.,يجب أن تبدأ الأيام القديمة من 1.
Standard Document Types,أنواع المستندات القياسية
Standard Rated Expenses,المصاريف المعيارية المقدرة
"Standard Terms and Conditions that can be added to Sales and Purchases.||||||Examples:||||||1. Validity of the offer.|||1. Payment Terms (In Advance, On Credit, part advance etc).|||1. What is extra (or payable by the Customer).|||1. Safety / usage warning.|||1. Warranty if any.|||1. Returns Policy.|||1. Terms of shipping, if applicable.|||1. Ways of addressing disputes, indemnity, liability, etc.|||1. Address and Contact of your Company.",الشروط والأحكام القياسية التي يمكن إضافتها إلى المبيعات والمشتريات |||||| أمثلة: ||||| 1. صلاحية العرض ||| 1. شروط الدفع (مقدمًا ، وبشحنًا ، وجزئيًا مقدمًا ، إلخ) ||| 1. ما هو إضافي (أو يدفعه العميل) ||| 1. تحذير السلامة / الاستخدام. ||| 1. الضمان إن وجد ||| 1. سياسة الإرجاع ||| 1. شروط الشحن ، إن وجدت. ||| 1. طرق معالجة النزاعات والتعويض والمسؤولية وما إلى ذلك ||| 1. عنوان والاتصال بشركتك.
Standard Working Hours,ساعات العمل القياسية
Standard rated supplies in {0},التوريدات ذات التصنيف القياسي في {0}
"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.||||||#### Note||||||The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.||||||#### Description of Columns||||||1. Calculation Type: ||| - This can be on **Net Total** (that is the sum of basic amount).||| - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.||| - **Actual** (as mentioned).|||2. Account Head: The Account ledger under which this tax will be booked|||3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.|||4. Description: Description of the tax (that will be printed in invoices / quotes).|||5. Rate: Tax rate.|||6. Amount: Tax amount.|||7. Total: Cumulative total to this point.|||8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).|||9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.|||10. Add or Deduct: Whether you want to add or deduct the tax.","نموذج ضرائب قياسي يمكن تطبيقه على جميع معاملات الشراء. يمكن أن يحتوي هذا النموذج على قائمة رؤوس الضرائب وأيضًا رؤوس المصاريف الأخرى مثل ""الشحن"" ، ""التأمين"" ، ""المناولة"" إلخ. |||||| #### ملاحظة |||||| معدل الضريبة الذي تحدده هنا سيكون معدل الضريبة القياسي لجميع ** الأصناف **. إذا كانت هناك ** أصناف ** ذات معدلات مختلفة ، فيجب إضافتها في جدول ** ضريبة الصنف ** في ** الصنف ** الرئيسي. |||||| #### وصف الأعمدة || |||| 1. نوع الحساب: ||| - يمكن أن يكون على ** Net Total ** (أي مجموع المبلغ الأساسي). ||| - ** في الصف السابق الإجمالي / المبلغ ** (للضرائب أو الرسوم المتراكمة). إذا حددت هذا الخيار ، فسيتم تطبيق الضريبة كنسبة مئوية من المبلغ أو الإجمالي للصف السابق (في جدول الضرائب). ||| - ** فعلي ** (كما ذكر) ||| 2. رئيس الحساب: دفتر الأستاذ الذي سيتم بموجبه حجز هذه الضريبة ||| 3. مركز التكلفة: إذا كانت الضريبة / الرسوم عبارة عن دخل (مثل الشحن) أو مصاريف ، فيجب حجزها مقابل مركز التكلفة. ||| 4. الوصف: وصف الضريبة (التي ستتم طباعتها في الفواتير / عروض الأسعار) ||| 5. المعدل: معدل الضريبة. ||| 6. المبلغ: مبلغ الضريبة ||| 7. المجموع: المجموع التراكمي لهذه النقطة ||| 8. أدخل الصف: إذا كان يعتمد على ""إجمالي الصف السابق"" ، يمكنك تحديد رقم الصف الذي سيتم استخدامه كأساس لهذه العملية الحسابية (الافتراضي هو الصف السابق) ||| 9. ضع في اعتبارك الضريبة أو المصاريف الخاصة بـ: في هذا القسم ، يمكنك تحديد ما إذا كانت الضريبة / الرسوم مخصصة للتقييم فقط (ليست جزءًا من الإجمالي) أو للإجمالي فقط (لا تضيف قيمة للصنف) أو لكليهما. ||| 10. الإضافة أو الحسم: سواء كنت ترغب في إضافة أو خصم الضريبة."
